"id","date","x_coord","y_coord","hired"
10323,"2013-03-05 15:44:58",18.0708847045898,59.337760925293,t
10485,"2013-03-02 00:08:03",17.9431343078613,59.413890838623,t
10167,"2013-03-05 15:45:16",18.080545425415,59.290943145752,f
10999,"2013-03-05 15:45:03",18.0724086761475,59.3455810546875,t
10005,"2013-03-02 00:08:12",18.0585536956787,59.3314094543457,f
10014,"2013-03-02 00:08:02",18.2935886383057,59.2399253845215,t
11034,"2013-03-02 00:08:11",17.9238758087158,59.3424606323242,f
10032,"2013-03-05 15:44:34",18.1011371612549,59.3347473144531,t
10312,"2013-03-05 15:45:22",17.9200630187988,59.4479370117188,t
11109,"2013-03-05 15:44:41",18.0216903686523,59.3311614990234,t
11386,"2013-03-02 00:08:55",17.9677314758301,59.3356437683105,f
11614,"2013-03-02 00:08:32",18.0720272064209,59.3329544067383,t
10331,"2013-03-05 15:44:41",17.8975639343262,59.5894317626953,f
10810,"2013-03-08 18:30:15",17.9135150909424,59.6237640380859,t
11406,"2013-03-08 18:30:32",17.9628372192383,59.3339958190918,f
10534,"2013-03-02 00:08:42",18.0750141143799,59.307373046875,f
10115,"2013-03-05 15:44:57",18.0204830169678,59.3043251037598,f
10221,"2013-03-02 00:08:02",17.9520969390869,59.4074668884277,f
11413,"2013-03-08 18:29:33",18.0718364715576,59.3363609313965,t
10156,"2013-03-02 00:08:24",18.0569019317627,59.299732208252,f
10616,"2013-03-02 00:09:00",18.3870811462402,59.3062629699707,f
10224,"2013-03-02 00:08:45",18.0834045410156,59.3322372436523,f
10139,"2013-03-02 00:08:59",18.0348472595215,59.4380340576172,t
11561,"2013-03-02 00:08:56",18.1665382385254,59.3508911132812,f
10065,"2013-03-02 00:08:13",17.9967136383057,59.3218307495117,t
10882,"2013-03-05 15:45:14",18.0099964141846,59.3645248413086,f
10800,"2013-03-02 00:08:45",18.0610961914062,59.3187828063965,t
10155,"2013-03-02 00:08:36",18.0210552215576,59.3024215698242,t
10175,"2013-03-02 00:08:08",18.0350379943848,59.2657585144043,t
11492,"2013-03-05 15:44:53",18.0388507843018,59.3957710266113,f
10493,"2013-03-08 18:29:53",18.0665626525879,59.3258857727051,f
11555,"2013-03-02 00:08:58",18.1184883117676,59.1574478149414,t
11158,"2013-03-05 15:44:50",18.0303974151611,59.3336334228516,t
10034,"2013-03-02 00:08:14",18.1553516387939,59.1550064086914,f
11325,"2013-03-02 00:08:32",18.0640830993652,59.2938461303711,t
10286,"2013-03-05 15:45:02",18.0572185516357,59.3309097290039,t
10295,"2013-03-05 15:45:06",18.0674514770508,59.3407020568848,f
11562,"2013-03-02 00:08:23",18.0832138061523,59.3179588317871,t
11560,"2013-03-02 00:08:55",17.9482822418213,59.2896499633789,f
10346,"2013-03-02 00:08:51",17.9460582733154,59.3230857849121,t
10555,"2013-03-02 00:08:19",18.2048625946045,59.3046112060547,t
10475,"2013-03-02 00:08:12",17.9717350006104,59.2958564758301,t
11551,"2013-03-02 00:08:13",18.1057777404785,59.3133659362793,t
10349,"2013-03-05 15:44:53",17.9234943389893,59.528980255127,f
10891,"2013-03-05 15:45:12",17.9723072052002,59.3499603271484,t
10908,"2013-03-05 15:44:52",17.9249572753906,59.5060539245605,t
10499,"2013-03-08 18:30:01",18.0095500946045,59.3647041320801,t
10341,"2013-03-05 15:44:46",18.0661163330078,59.3247756958008,t
10496,"2013-03-08 18:30:18",18.0595703125,59.3488464355469,f
10096,"2013-03-02 00:08:34",17.9861621856689,59.3585319519043,f
10962,"2013-03-02 00:08:29",18.1189975738525,59.3681488037109,t
11059,"2013-03-02 00:08:22",18.0760955810547,59.3318786621094,f
10816,"2013-03-02 00:08:06",18.0508003234863,59.3172416687012,t
11062,"2013-03-02 00:08:23",18.0668163299561,59.3194999694824,f
10224,"2013-03-08 18:29:53",17.9939155578613,59.3336715698242,f
10157,"2013-03-02 00:08:19",17.8771629333496,59.3562355041504,f
11147,"2013-03-05 15:45:36",17.9172039031982,59.4747734069824,f
10521,"2013-03-05 15:44:49",17.9707183837891,59.2833366394043,t
10976,"2013-03-02 00:08:30",18.1453723907471,59.2649307250977,f
11073,"2013-03-02 00:08:37",18.0640830993652,59.3274993896484,t
10440,"2013-03-02 00:08:55",18.0544853210449,59.3984642028809,t
10965,"2013-03-02 00:08:14",18.1671104431152,59.3436431884766,f
11565,"2013-03-02 00:08:12",18.0219459533691,59.288501739502,t
11076,"2013-03-02 00:08:58",18.1552257537842,59.134952545166,f
11289,"2013-03-08 18:30:16",18.0834045410156,59.3403434753418,f
11061,"2013-03-02 00:08:58",17.9366512298584,59.416259765625,f
10803,"2013-03-02 00:08:11",18.024995803833,59.3345336914062,f
10216,"2013-03-08 18:30:14",18.1198863983154,59.30859375,t
11054,"2013-03-02 00:08:06",17.8424587249756,59.4067878723145,t
10097,"2013-03-02 00:08:30",18.0556297302246,59.2960739135742,f
11587,"2013-03-02 00:08:40",18.0027503967285,59.3151588439941,t
10494,"2013-03-08 18:29:34",18.1754989624023,59.4945755004883,t
10335,"2013-03-05 15:44:51",17.9273719787598,59.2882881164551,f
10975,"2013-03-02 00:08:44",18.1409244537354,59.3107109069824,t
10297,"2013-03-05 15:45:32",18.0847396850586,59.2886123657227,f
10296,"2013-03-05 15:45:15",18.0802268981934,59.3447570800781,t
11070,"2013-03-02 00:08:34",18.0781936645508,59.3341026306152,t
10375,"2013-03-02 00:08:07",18.0726642608643,59.3371887207031,f
10476,"2013-03-08 18:29:59",18.0157165527344,59.3590698242188,t
11569,"2013-03-02 00:08:53",17.5235939025879,59.8543395996094,t
10378,"2013-03-02 00:08:01",18.0742530822754,59.3297233581543,f
10490,"2013-03-08 18:29:46",17.9769458770752,59.3333473205566,f
10217,"2013-03-08 18:29:49",17.8985176086426,59.5716018676758,f
10337,"2013-03-05 15:45:12",17.9125633239746,59.4573364257812,f
10887,"2013-03-05 15:45:16",17.9067153930664,59.3563461303711,f
11161,"2013-03-05 15:44:43",17.8976917266846,59.6010551452637,f
10048,"2013-03-08 18:30:02",18.0664348602295,59.336109161377,f
11414,"2013-03-08 18:29:33",17.9468193054199,59.3559494018555,t
10379,"2013-03-02 00:08:47",17.9744682312012,59.328971862793,f
11405,"2013-03-08 18:30:16",18.0105056762695,59.2604103088379,t
10814,"2013-03-02 00:08:47",18.2180824279785,59.243049621582,t
11056,"2013-03-02 00:08:54",18.065990447998,59.2981185913086,f
10291,"2013-03-05 15:44:48",18.1032981872559,59.3010597229004,f
10089,"2013-03-05 15:45:14",17.9352531433105,59.3406295776367,f
10504,"2013-03-02 00:08:51",18.048511505127,59.3425674438477,f
11174,"2013-03-05 15:45:15",18.0410118103027,59.3511772155762,f
10986,"2013-03-02 00:08:08",17.6310043334961,59.5158843994141,f
10022,"2013-03-08 18:29:57",17.9409732818604,59.2964668273926,f
11416,"2013-03-08 18:29:39",17.9582614898682,59.3643074035645,f
10981,"2013-03-02 00:08:08",17.9165668487549,59.6255226135254,f
10984,"2013-03-02 00:08:14",18.0364360809326,59.2967910766602,t
11014,"2013-03-02 00:08:53",18.0851211547852,59.2934913635254,t
11316,"2013-03-02 00:08:23",18.0464153289795,59.317024230957,t
10654,"2013-03-05 15:44:33",18.0348472595215,59.3550186157227,f
10541,"2013-03-05 15:45:06",17.9016952514648,59.6161956787109,t
10687,"2013-03-05 15:45:31",17.9913101196289,59.3334922790527,t
10762,"2013-03-05 15:44:51",18.172384262085,59.3089141845703,f
11311,"2013-03-02 00:08:12",18.071964263916,59.320613861084,f
10309,"2013-03-02 00:08:09",18.0205478668213,59.3066215515137,t
10989,"2013-03-02 00:08:47",18.0593795776367,59.3288269042969,f
10529,"2013-03-05 15:45:18",17.968620300293,59.4044914245605,t
10053,"2013-03-05 15:45:26",17.9284515380859,59.3291168212891,f
10527,"2013-03-05 15:45:12",18.0730457305908,59.3453674316406,f
10993,"2013-03-02 00:08:51",17.7653007507324,59.1992073059082,f
10013,"2013-03-02 00:08:48",18.0205478668213,59.3672142028809,t
10799,"2013-03-02 00:08:16",18.0204200744629,59.3068351745605,f
10990,"2013-03-02 00:08:41",18.0347843170166,59.4380340576172,f
11203,"2013-03-05 15:45:20",17.9663963317871,59.3368988037109,t
10219,"2013-03-08 18:29:56",17.9257831573486,59.5189361572266,t
10085,"2013-03-05 15:45:24",17.9041728973389,59.3915023803711,f
10141,"2013-03-02 00:08:18",18.0294456481934,59.3228378295898,t
11162,"2013-03-05 15:44:34",18.1015186309814,59.3322715759277,t
10300,"2013-03-02 00:08:57",17.989086151123,59.3212203979492,t
11444,"2013-03-05 15:45:08",17.9112911224365,59.4598121643066,f
10978,"2013-03-02 00:08:39",17.9372234344482,59.3386573791504,t
11307,"2013-03-02 00:08:31",17.914342880249,59.3964538574219,t
11299,"2013-03-02 00:08:41",17.961820602417,59.3355026245117,f
11442,"2013-03-02 00:08:05",17.9238128662109,59.5109367370605,t
11440,"2013-03-05 15:45:09",18.0950984954834,59.3155517578125,f
11302,"2013-03-02 00:08:51",18.0704383850098,59.3360748291016,t
10098,"2013-03-02 00:08:19",18.0927486419678,59.2749061584473,f
10980,"2013-03-02 00:08:32",17.9757385253906,59.3644523620605,t
10576,"2013-03-08 18:29:59",18.0058650970459,59.3263893127441,f
10049,"2013-03-08 18:30:18",18.0791454315186,59.3149795532227,t
10759,"2013-03-05 15:45:08",18.156177520752,59.1578788757324,f
10536,"2013-03-05 15:45:28",17.9538745880127,59.4103393554688,t
10749,"2013-03-02 00:08:20",18.0522613525391,59.3143348693848,f
11328,"2013-03-02 00:08:01",18.0106945037842,59.3584594726562,f
11407,"2013-03-08 18:29:54",18.0419025421143,59.3268547058105,f
10655,"2013-03-05 15:45:11",18.0033226013184,59.3326301574707,t
10613,"2013-03-02 00:08:50",18.0182590484619,59.3187103271484,t
11746,"2013-03-02 00:08:25",18.0766048431396,59.3379058837891,f
10491,"2013-03-05 15:45:01",18.0080261230469,59.3404884338379,f
10522,"2013-03-05 15:45:17",18.0361175537109,59.4011192321777,t
10746,"2013-03-02 00:08:47",17.9900398254395,59.3223342895508,f
10537,"2013-03-05 15:44:45",18.0195922851562,59.3716621398926,f
11329,"2013-03-02 00:08:44",18.0023059844971,59.4233245849609,f
11196,"2013-03-05 15:45:06",17.8971195220947,59.5995140075684,t
11575,"2013-03-02 00:08:04",18.2958126068115,59.6177368164062,t
11425,"2013-03-02 00:08:21",18.0439987182617,59.3361473083496,t
10629,"2013-03-02 00:08:07",17.9226684570312,59.5296630859375,t
10525,"2013-03-05 15:45:25",17.8483695983887,59.6178092956543,t
10745,"2013-03-02 00:08:16",18.0544853210449,59.2907981872559,t
10612,"2013-03-02 00:08:08",18.2723598480225,59.3226928710938,f
11323,"2013-03-02 00:09:01",18.0059299468994,59.3560943603516,f
10006,"2013-03-05 15:45:09",18.0718364715576,59.3320922851562,t
10626,"2013-03-02 00:08:08",18.0235347747803,59.3024597167969,f
11583,"2013-03-02 00:08:04",18.1608810424805,59.3721313476562,f
11431,"2013-03-05 15:45:19",18.0585536956787,59.3110694885254,f
10062,"2013-03-02 00:08:12",17.9881954193115,59.3933334350586,t
11443,"2013-03-05 15:45:03",18.0835952758789,59.7464599609375,t
11422,"2013-03-02 00:08:23",18.03440284729,59.3151245117188,t
11582,"2013-03-02 00:08:28",18.0553760528564,59.3180656433105,f
10371,"2013-03-02 00:08:56",18.0167331695557,59.3054008483887,f
11330,"2013-03-02 00:08:09",18.0984687805176,59.3143348693848,t
10158,"2013-03-02 00:08:45",18.1722583770752,59.3127555847168,f
11581,"2013-03-02 00:08:32",17.9469470977783,59.2194061279297,t
11332,"2013-03-02 00:08:35",17.9164390563965,59.6255950927734,t
11324,"2013-03-02 00:08:55",18.0745697021484,59.3115692138672,f
11198,"2013-03-05 15:44:45",17.9018211364746,59.5455894470215,t
11788,"2013-03-02 00:08:42",18.0895690917969,59.2851676940918,t
10131,"2013-03-02 00:09:01",18.1046333312988,59.3555908203125,f
10026,"2013-03-05 15:45:23",17.9258460998535,59.441047668457,f
11591,"2013-03-02 00:08:57",18.091667175293,59.2802886962891,f
10311,"2013-03-02 00:08:16",18.0422191619873,59.3857269287109,f
10235,"2013-03-02 00:08:25",18.074951171875,59.3338508605957,f
10233,"2013-03-02 00:08:27",18.0433006286621,59.2826919555664,t
10832,"2013-03-02 00:08:34",18.0935745239258,59.433910369873,t
10725,"2013-03-05 15:44:55",17.9192352294922,59.4883346557617,t
10313,"2013-03-02 00:08:00",18.0321788787842,59.3061180114746,f
10063,"2013-03-08 18:29:29",17.981840133667,59.3733139038086,t
10397,"2013-03-08 18:30:14",18.0820693969727,59.338623046875,f
10822,"2013-03-02 00:08:38",18.0932559967041,59.3449363708496,f
10831,"2013-03-02 00:08:08",17.9184093475342,59.6266708374023,t
11451,"2013-03-05 15:44:41",17.9235572814941,59.4240798950195,f
11305,"2013-03-08 18:29:57",18.0666885375977,59.3236618041992,t
10703,"2013-03-05 15:44:55",17.8605728149414,59.3656730651855,f
10159,"2013-03-02 00:08:02",18.0246143341064,59.3635559082031,t
10961,"2013-03-08 18:29:57",18.0260124206543,59.3435020446777,t
10724,"2013-03-05 15:45:18",17.9710998535156,59.3603630065918,t
10829,"2013-03-02 00:08:30",18.0722198486328,59.3206481933594,f
11590,"2013-03-02 00:08:41",17.9646797180176,59.3351058959961,f
11593,"2013-03-02 00:08:55",17.9248294830322,59.5053024291992,t
10633,"2013-03-02 00:08:20",18.0362453460693,59.3391227722168,f
11206,"2013-03-05 15:44:41",18.0680236816406,59.4347343444824,t
10792,"2013-03-08 18:29:42",18.0304622650146,59.297721862793,t
10106,"2013-03-08 18:30:10",17.9542560577393,59.2886123657227,f
10160,"2013-03-02 00:08:46",17.9206352233887,59.5311698913574,t
10083,"2013-03-02 00:08:24",18.090841293335,59.4492263793945,t
10229,"2013-03-02 00:08:01",18.1341876983643,59.2340087890625,f
10819,"2013-03-02 00:08:02",18.0718364715576,59.3458671569824,f
10064,"2013-03-02 00:08:33",18.0197849273682,59.2841987609863,f
11261,"2013-03-08 18:29:41",17.9490451812744,59.4119186401367,t
10056,"2013-03-05 15:44:37",18.0766677856445,59.3311614990234,t
11574,"2013-03-05 15:45:16",18.0166053771973,59.3746757507324,f
10561,"2013-03-05 15:45:26",18.0668792724609,59.4349479675293,f
10258,"2013-03-05 15:45:33",17.8977546691895,59.5606231689453,f
10237,"2013-03-02 00:08:22",18.073299407959,59.3301544189453,t
10634,"2013-03-02 00:08:09",17.921968460083,59.2344398498535,f
10640,"2013-03-02 00:08:33",18.1846523284912,59.3737449645996,t
10261,"2013-03-05 15:44:43",18.0991668701172,59.3360023498535,t
10616,"2013-03-08 18:30:16",18.2550735473633,59.3167724609375,t
10826,"2013-03-02 00:08:52",18.037389755249,59.4002227783203,t
10231,"2013-03-02 00:08:30",17.9901657104492,59.3331680297852,t
10161,"2013-03-02 00:08:08",17.97287940979,59.5054817199707,f
10312,"2013-03-02 00:08:03",17.8994693756104,59.6119270324707,f
10825,"2013-03-02 00:08:44",17.940465927124,59.5122985839844,f
10998,"2013-03-02 00:08:17",18.0460338592529,59.2845573425293,f
10116,"2013-03-02 00:08:21",18.0405673980713,59.4191284179688,f
11523,"2013-03-08 18:30:03",18.0775585174561,59.3058319091797,f
10324,"2013-03-02 00:08:40",18.0307159423828,59.3401641845703,f
10716,"2013-03-05 15:44:45",18.0503559112549,59.3496360778809,t
10711,"2013-03-05 15:45:25",18.0146999359131,59.0440444946289,t
10253,"2013-03-02 00:08:22",18.0671977996826,59.2948875427246,t
11492,"2013-03-02 00:08:03",18.261173248291,59.4919929504395,f
11111,"2013-03-08 18:30:26",18.1678714752197,59.2570762634277,f
10245,"2013-03-02 00:08:52",17.8633708953857,59.384651184082,t
11106,"2013-03-02 00:08:13",18.0847396850586,59.3419952392578,t
10286,"2013-03-02 00:08:42",18.0349102020264,59.3162002563477,t
10242,"2013-03-02 00:07:52",18.0991039276123,59.2605895996094,t
11204,"2013-03-05 15:44:37",17.9913101196289,59.3920402526855,t
10329,"2013-03-02 00:08:42",18.0413932800293,59.3464431762695,t
11555,"2013-03-08 18:29:34",17.949743270874,59.355770111084,f
11208,"2013-03-05 15:45:22",17.9245128631592,59.4388618469238,t
10325,"2013-03-02 00:08:51",17.9194278717041,59.490161895752,t
10630,"2013-03-08 18:30:19",18.1443557739258,59.3513221740723,t
11043,"2013-03-02 00:08:45",17.9002952575684,59.5757255554199,f
11013,"2013-03-02 00:07:59",17.8291759490967,59.2399978637695,t
10333,"2013-03-02 00:08:50",18.0808639526367,59.3024597167969,t
11143,"2013-03-02 00:08:11",17.9243202209473,59.5140571594238,f
11553,"2013-03-08 18:30:07",18.0107593536377,59.2523040771484,f
10996,"2013-03-02 00:08:25",18.2183361053467,59.3141174316406,t
10326,"2013-03-02 00:08:54",18.0002727508545,59.3884887695312,t
10321,"2013-03-02 00:08:02",18.1250972747803,59.3088798522949,t
10545,"2013-03-05 15:45:07",18.07546043396,59.3244514465332,t
10688,"2013-03-05 15:45:02",17.8676280975342,59.3854026794434,t
10024,"2013-03-02 00:08:03",18.03395652771,59.31982421875,t
10248,"2013-03-02 00:08:41",17.6668510437012,59.845588684082,f
10316,"2013-03-02 00:08:12",17.9771366119385,59.3045768737793,t
11152,"2013-03-02 00:08:17",18.0588073730469,59.3493843078613,t
10709,"2013-03-05 15:44:45",18.1431484222412,59.3515739440918,f
10323,"2013-03-02 00:08:22",18.1049518585205,59.3578491210938,t
10676,"2013-03-08 18:29:58",17.9009323120117,59.6156196594238,f
10351,"2013-03-08 18:30:15",17.8147487640381,59.4646911621094,f
10556,"2013-03-05 15:44:46",17.9466934204102,59.3559494018555,t
10377,"2013-03-08 18:29:59",18.211217880249,59.3017768859863,t
11150,"2013-03-02 00:08:22",18.0488929748535,59.2880020141602,t
10743,"2013-03-05 15:45:00",17.8432865142822,59.2472114562988,f
10348,"2013-03-02 00:08:41",18.0691032409668,59.3327751159668,f
10526,"2013-03-02 00:08:00",18.0168590545654,59.375,t
10289,"2013-03-02 00:08:21",17.9219055175781,59.4319000244141,t
10538,"2013-03-02 00:08:38",17.836612701416,59.2554244995117,t
10555,"2013-03-08 18:30:33",18.0338935852051,59.3142623901367,t
10052,"2013-03-02 00:08:25",18.0683422088623,59.3388366699219,t
10835,"2013-03-05 15:44:42",18.0065002441406,59.2679443359375,f
10882,"2013-03-02 00:07:58",18.0472412109375,59.3171310424805,t
10894,"2013-03-02 00:08:54",18.0347194671631,59.4109115600586,t
10541,"2013-03-02 00:08:09",18.0133647918701,59.3459396362305,t
10475,"2013-03-08 18:29:29",18.0231533050537,59.364128112793,f
10885,"2013-03-02 00:08:30",18.081371307373,59.3333473205566,t
10527,"2013-03-02 00:08:35",18.064338684082,59.3421020507812,t
10530,"2013-03-02 00:08:56",17.9157409667969,59.3422813415527,f
10891,"2013-03-02 00:08:33",18.0381526947021,59.2892913818359,t
10292,"2013-03-02 00:08:04",17.8974361419678,59.6128921508789,t
10030,"2013-03-02 00:08:08",18.0816249847412,59.311393737793,f
11041,"2013-03-05 15:45:35",18.0187664031982,59.3362197875977,t
11621,"2013-03-08 18:29:35",18.0453987121582,59.3329887390137,t
10345,"2013-03-02 00:08:20",18.0680885314941,59.3360404968262,t
10523,"2013-03-02 00:08:55",18.0630035400391,59.3292579650879,f
10341,"2013-03-02 00:08:24",17.9205703735352,59.344612121582,f
10029,"2013-03-02 00:08:55",18.0366268157959,59.2674789428711,t
11166,"2013-03-02 00:08:17",18.0504817962646,59.2888603210449,t
11163,"2013-03-02 00:08:43",18.0591907501221,59.3393020629883,f
10338,"2013-03-02 00:07:55",17.9320106506348,59.2247505187988,t
10524,"2013-03-02 00:08:27",18.0568370819092,59.3496704101562,t
11609,"2013-03-05 15:45:00",17.9444046020508,59.3875198364258,f
10881,"2013-03-02 00:08:07",17.9697017669678,59.2638931274414,t
11399,"2013-03-08 18:29:44",18.0867099761963,59.2883949279785,t
11029,"2013-03-05 15:45:00",18.1083831787109,59.3536186218262,f
10296,"2013-03-02 00:08:55",17.8971195220947,59.345832824707,f
10726,"2013-03-05 15:45:01",18.0588722229004,59.3306579589844,f
10537,"2013-03-02 00:08:38",18.0312232971191,59.3576354980469,t
10287,"2013-03-02 00:08:37",18.100564956665,59.3008804321289,f
10337,"2013-03-02 00:08:07",18.0343399047852,59.3554840087891,t
10135,"2013-03-08 18:29:42",18.2828464508057,59.2414703369141,f
10334,"2013-03-02 00:09:00",18.1385097503662,59.3107452392578,f
10543,"2013-03-02 00:08:49",17.923303604126,59.2814712524414,t
10291,"2013-03-02 00:08:17",17.9389381408691,59.3872337341309,t
10376,"2013-03-08 18:30:17",18.132661819458,59.3624801635742,t
11434,"2013-03-02 00:08:31",18.071647644043,59.3205032348633,t
10972,"2013-03-08 18:29:36",17.854471206665,59.3664245605469,t
10263,"2013-03-05 15:45:35",18.0563297271729,59.3570251464844,f
11441,"2013-03-02 00:08:15",17.9649333953857,59.3024940490723,f
10067,"2013-03-02 00:08:57",17.9058265686035,59.6190299987793,f
10418,"2013-03-02 00:08:57",18.0848026275635,59.3419227600098,f
11435,"2013-03-02 00:08:37",18.074951171875,59.3067626953125,f
11438,"2013-03-02 00:08:56",18.0645923614502,59.3306922912598,t
10962,"2013-03-08 18:29:55",18.0009078979492,59.3329544067383,t
10085,"2013-03-02 00:08:44",18.0661163330078,59.3253135681152,t
10357,"2013-03-02 00:08:46",18.0632572174072,59.3190689086914,t
10120,"2013-03-02 00:08:40",18.0566463470459,59.3452949523926,t
10739,"2013-03-05 15:45:12",17.9298515319824,59.4191284179688,t
10546,"2013-03-02 00:08:16",17.9008045196533,59.5798187255859,t
10012,"2013-03-02 00:08:11",18.0679607391357,59.3338508605957,t
10914,"2013-03-05 15:45:09",18.0142555236816,59.3315887451172,t
10649,"2013-03-02 00:08:20",17.9751033782959,59.2889671325684,f
10879,"2013-03-02 00:08:52",18.0300178527832,59.347843170166,t
10737,"2013-03-05 15:45:28",17.9566078186035,59.3497772216797,t
11204,"2013-03-02 00:08:59",18.2841815948486,59.2845191955566,t
10655,"2013-03-02 00:08:44",18.0350379943848,59.3985710144043,f
11175,"2013-03-02 00:08:58",18.0914134979248,59.3325233459473,t
11199,"2013-03-02 00:07:57",18.0728530883789,59.336612701416,t
10143,"2013-03-02 00:08:39",17.9266738891602,59.5238876342773,f
10278,"2013-03-05 15:44:31",18.0545501708984,59.3332748413086,f
10028,"2013-03-05 15:44:51",18.0866451263428,59.3401985168457,f
11436,"2013-03-02 00:08:58",18.0221366882324,59.3408088684082,t
11167,"2013-03-02 00:08:20",18.0668792724609,59.5083885192871,f
11208,"2013-03-02 00:08:28",17.9984912872314,59.3656730651855,f
11213,"2013-03-02 00:08:36",18.0078983306885,59.2690925598145,t
11447,"2013-03-02 00:08:57",18.0961799621582,59.4307518005371,f
11030,"2013-03-05 15:45:30",18.0733623504639,59.3196411132812,t
10144,"2013-03-02 00:08:42",18.0751419067383,59.3170967102051,t
10266,"2013-03-05 15:44:48",18.0115852355957,59.3796272277832,t
10107,"2013-03-08 18:30:04",17.9241943359375,59.5095710754395,f
11210,"2013-03-02 00:08:41",18.1254806518555,59.364631652832,f
11073,"2013-03-08 18:30:04",18.0169239044189,59.5425071716309,t
10647,"2013-03-02 00:08:40",18.0743160247803,59.3343887329102,f
11443,"2013-03-02 00:07:55",18.0078353881836,59.3596801757812,f
11044,"2013-03-05 15:45:35",18.0560111999512,59.3514289855957,t
11195,"2013-03-02 00:08:11",18.0919208526611,59.3430709838867,f
10838,"2013-03-05 15:44:53",18.0351009368896,59.4090118408203,t
10704,"2013-03-02 00:08:20",18.0077075958252,59.2635688781738,t
10553,"2013-03-02 00:08:36",18.0758419036865,59.3381195068359,t
10836,"2013-03-02 00:08:01",18.030969619751,59.3318786621094,t
10026,"2013-03-02 00:08:25",17.9805698394775,59.3971366882324,t
11064,"2013-03-08 18:30:10",18.1108627319336,59.3421745300293,f
10708,"2013-03-02 00:08:37",17.9951248168945,59.3609733581543,t
10145,"2013-03-02 00:08:26",18.0729808807373,59.3219375610352,t
11027,"2013-03-05 15:45:05",17.9383678436279,59.406608581543,f
10817,"2013-03-08 18:30:18",18.1203327178955,59.3602180480957,t
11453,"2013-03-02 00:08:08",18.063383102417,59.319034576416,t
10255,"2013-03-02 00:08:23",18.0276012420654,59.3174171447754,t
10724,"2013-03-02 00:08:16",17.9877510070801,59.3936576843262,t
11094,"2013-03-05 15:45:34",18.0105056762695,59.3645973205566,f
10281,"2013-03-05 15:44:57",17.9090671539307,59.5383796691895,t
10269,"2013-03-05 15:44:52",18.031795501709,59.2919464111328,f
10853,"2013-03-05 15:44:48",18.0430469512939,59.3267097473145,f
10056,"2013-03-02 00:08:25",18.0746974945068,59.3121452331543,f
10805,"2013-03-08 18:30:18",17.931058883667,59.6504936218262,t
10561,"2013-03-02 00:08:49",18.1820468902588,59.3082008361816,t
10258,"2013-03-02 00:08:26",18.0277919769287,59.307300567627,t
10263,"2013-03-02 00:08:15",18.0429821014404,59.3871612548828,t
10717,"2013-03-02 00:08:18",18.0307159423828,59.3579597473145,f
11448,"2013-03-02 00:08:04",18.0862007141113,59.3252754211426,t
10716,"2013-03-02 00:08:54",18.0703754425049,59.3368263244629,f
10265,"2013-03-02 00:08:40",18.026330947876,59.3616180419922,t
10711,"2013-03-02 00:08:23",18.0630664825439,59.3189964294434,f
